State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Infra_Score,Floor_Ratio,Amenity_Score,BHK_Category,Is_Ready,School_Density,Hospital_Density,Security_Score,Luxury_Score,Growth_Rate,Future_Price_5Y,ROI,Good_Investment
Telangana,Hyderabad,Banjara Hills,Villa,3,1392,69.65,5003.591954022989,2003,Semi Furnished,4.0,18,21,9.0,2.0,4,0,CCTV,"Garden, Library, Gym, Swimming Pool",South-East,Agent,Available,15.0,0.2222222222222222,4,3BHK,1,0.9999998888889013,0.285714244897965,2,6,0.08,102.33870054912005,46.93280768000005,1
Rajasthan,Jaipur,Vaishali Nagar,Apartment,3,1098,49.39,4498.178506375228,2017,Fully Furnished,11.0,28,7,3.0,6.0,3,2,Security Guard,"Library, Gym, Playground, Garden",South-East,Builder,Available,12.0,0.39285714285714285,4,3BHK,1,0.33333329629630043,0.857142734693895,1,7,0.07,69.27202997927301,40.255173070000026,1
Maharashtra,Nagpur,Sitabuldi,House,2,731,21.93,3000.0,1993,Unfurnished,18.0,32,31,3.0,5.0,2,3,CCTV,"Gym, Playground, Library",West,Individual,Available,10.0,0.5625,3,2BHK,1,0.33333329629630043,0.7142856122449125,2,8,0.07,30.757959454251008,40.25517307000004,0
Telangana,Hyderabad,Banjara Hills,Villa,4,1783,144.41,8099.270891755468,1992,Semi Furnished,2.0,2,32,2.0,1.0,6,1,CCTV,Clubhouse,East,Builder,Under Construction,9.0,1.0,1,4+BHK,0,0.22222219753086697,0.1428571224489825,2,4,0.08,212.18566757068808,46.93280768000006,0
Rajasthan,Jaipur,Jagatpura,Penthouse,2,696,31.47,4521.551724137931,2004,Unfurnished,23.0,33,20,7.0,3.0,7,0,Gated Community,Clubhouse,North,Builder,Available,17.0,0.696969696969697,1,2BHK,1,0.7777776913580343,0.4285713673469475,3,4,0.07,44.13830296512901,40.255173070000026,1
Maharashtra,Pune,Baner,Villa,3,1248,82.79,6633.814102564103,2011,Semi Furnished,23.0,35,13,5.0,7.0,2,0,CCTV,Clubhouse,South-West,Agent,Under Construction,14.0,0.6571428571428571,1,3BHK,0,0.5555554938271674,0.9999998571428775,2,3,0.08,121.64567147827205,46.932807680000046,0
Uttar Pradesh,Noida,Sector 62,Apartment,3,1261,56.46,4477.398889770024,2008,Unfurnished,25.0,40,16,7.0,7.0,2,1,Security Guard,"Swimming Pool, Library",North-East,Individual,Available,16.0,0.625,2,3BHK,1,0.7777776913580343,0.9999998571428775,1,4,0.08,82.95826321612803,46.93280768000005,1
Telangana,Hyderabad,Gachibowli,Apartment,1,386,21.55,5582.901554404145,2023,Fully Furnished,8.0,9,1,7.0,5.0,3,2,CCTV,Clubhouse,East,Agent,Under Construction,15.0,0.8888888888888888,1,Studio/1BHK,0,0.7777776913580343,0.7142856122449125,2,5,0.08,31.664020055040012,46.93280768000005,0
Kerala,Kochi,Edapally,Apartment,3,1141,73.57,6447.852760736196,1999,Semi Furnished,17.0,32,25,6.0,4.0,4,1,Security Guard,"Swimming Pool, Garden, Clubhouse, Gym",North,Individual,Under Construction,14.0,0.53125,4,3BHK,0,0.6666665925926009,0.57142848979593,1,6,0.07,103.18573082759902,40.25517307000003,0
Maharashtra,Pune,Baner,House,3,1031,85.72,8314.258001939865,2023,Semi Furnished,0.0,10,1,2.0,4.0,5,1,Security Guard,"Clubhouse, Library, Gym, Swimming Pool, Playground",North,Individual,Available,11.0,0.0,5,3BHK,1,0.22222219753086697,0.57142848979593,1,7,0.08,125.95080274329605,46.93280768000006,1
Delhi,Delhi,Vasant Kunj,House,3,1294,89.83,6942.040185471406,2005,Semi Furnished,13.0,21,19,4.0,5.0,4,2,Security Guard,"Library, Garden",South-West,Builder,Sold,13.0,0.6190476190476191,2,3BHK,0,0.44444439506173394,0.7142856122449125,1,5,0.1,144.67211330000003,61.051000000000045,1
Uttar Pradesh,Noida,Sector 18,Apartment,3,1365,65.71,4813.919413919413,2011,Fully Furnished,2.0,13,13,1.0,5.0,4,1,CCTV,"Gym, Garden, Library",North-West,Builder,Available,10.0,0.15384615384615385,3,3BHK,1,0.11111109876543349,0.7142856122449125,2,6,0.08,96.54954792652802,46.932807680000046,1
Karnataka,Mysore,Nazarbad,Apartment,4,1749,67.74,3873.070325900514,2021,Unfurnished,23.0,26,3,0.0,7.0,3,1,CCTV,"Clubhouse, Playground, Garden, Library, Swimming Pool",South-West,Individual,Under Construction,10.0,0.8846153846153846,5,4+BHK,0,0.0,0.9999998571428775,2,8,0.07,95.00885423761802,40.25517307000005,0
Telangana,Hyderabad,Jubilee Hills,Apartment,2,855,49.17,5750.877192982456,2006,Unfurnished,5.0,6,18,2.0,0.0,7,0,CCTV,"Clubhouse, Garden, Gym, Playground, Library, Swimming Pool",East,Builder,Under Construction,9.0,0.8333333333333334,6,2BHK,0,0.22222219753086697,0.0,2,8,0.08,72.24686153625603,46.93280768000007,0
Telangana,Hyderabad,Jubilee Hills,Apartment,2,915,63.31,6919.12568306011,2022,Fully Furnished,2.0,13,2,3.0,6.0,4,3,Gated Community,Clubhouse,North,Agent,Available,13.0,0.15384615384615385,1,2BHK,1,0.33333329629630043,0.857142734693895,3,7,0.08,93.02316054220803,46.932807680000046,0
Tamil Nadu,Chennai,Porur,Apartment,3,1183,80.61,6814.032121724429,2022,Semi Furnished,16.0,20,2,1.0,5.0,1,2,Gated Community,"Garden, Library",South,Agent,Available,7.0,0.8,2,3BHK,1,0.11111109876543349,0.7142856122449125,3,7,0.08,118.44253627084804,46.932807680000046,0
Karnataka,Bangalore,Indiranagar,Apartment,1,311,24.7,7942.122186495177,1991,Semi Furnished,4.0,21,33,2.0,6.0,2,2,Security Guard,"Playground, Gym, Swimming Pool, Library, Clubhouse, Garden",East,Builder,Under Construction,10.0,0.19047619047619047,6,Studio/1BHK,0,0.22222219753086697,0.857142734693895,1,9,0.1,39.77959700000001,61.051000000000045,0
Maharashtra,Nagpur,Sadar,Apartment,1,498,21.5,4317.269076305221,2003,Fully Furnished,29.0,29,21,7.0,1.0,4,0,CCTV,"Gym, Clubhouse",North-West,Builder,Available,12.0,1.0,2,Studio/1BHK,1,0.7777776913580343,0.1428571224489825,2,4,0.07,30.15486221005001,40.25517307000005,0
Tamil Nadu,Chennai,Velachery,House,1,433,17.05,3937.6443418013855,2022,Semi Furnished,21.0,22,2,8.0,4.0,4,3,Security Guard,Library,South-West,Individual,Available,16.0,0.9545454545454546,1,Studio/1BHK,1,0.8888887901234679,0.57142848979593,1,5,0.08,25.05204370944001,46.93280768000005,1
Punjab,Chandigarh,Sector 22,House,2,951,48.52,5101.997896950578,1990,Fully Furnished,15.0,26,34,1.0,5.0,8,2,Gated Community,"Clubhouse, Library, Playground",South-West,Individual,Under Construction,14.0,0.5769230769230769,3,2BHK,0,0.11111109876543349,0.7142856122449125,3,8,0.07,68.05180997356402,40.25517307000003,0
West Bengal,Kolkata,Rajarhat,Apartment,1,451,21.38,4740.576496674058,2011,Unfurnished,22.0,31,13,5.0,4.0,2,1,CCTV,"Library, Gym, Swimming Pool",South-West,Builder,Available,11.0,0.7096774193548387,3,Studio/1BHK,1,0.5555554938271674,0.57142848979593,2,6,0.07,29.986556002366008,40.25517307000005,0
Uttar Pradesh,Lucknow,Hazratganj,Villa,3,1159,36.73,3169.111302847282,2019,Semi Furnished,12.0,12,5,0.0,2.0,1,1,CCTV,Clubhouse,West,Individual,Under Construction,3.0,1.0,1,3BHK,0,0.0,0.285714244897965,2,4,0.07,51.51572506861101,40.25517307000005,0
Delhi,Delhi,Pitampura,Apartment,2,747,62.89,8419.0093708166,2016,Semi Furnished,10.0,14,8,3.0,1.0,9,1,Security Guard,"Gym, Swimming Pool",South-East,Builder,Available,13.0,0.7142857142857143,2,2BHK,1,0.33333329629630043,0.1428571224489825,1,4,0.1,101.28497390000004,61.051000000000066,1
Gujarat,Ahmedabad,Bopal,Penthouse,3,1291,66.87,5179.705654531371,2022,Fully Furnished,11.0,20,2,8.0,1.0,6,3,Security Guard,"Library, Gym, Clubhouse, Swimming Pool",West,Individual,Under Construction,15.0,0.55,4,3BHK,0,0.8888887901234679,0.1428571224489825,1,8,0.08,98.25396849561605,46.93280768000007,1
Rajasthan,Jaipur,Jagatpura,Apartment,1,300,10.08,3360.0,2005,Semi Furnished,9.0,24,19,0.0,3.0,1,2,CCTV,"Clubhouse, Gym, Swimming Pool",North-West,Individual,Under Construction,4.0,0.375,3,Studio/1BHK,0,0.0,0.4285713673469475,2,7,0.07,14.137721445456004,40.25517307000003,0
Madhya Pradesh,Bhopal,MP Nagar,Apartment,2,724,23.34,3223.756906077348,1999,Unfurnished,9.0,22,25,2.0,5.0,6,2,Security Guard,"Library, Garden, Clubhouse",South-East,Agent,Available,13.0,0.4090909090909091,3,2BHK,1,0.22222219753086697,0.7142856122449125,1,6,0.07,32.735557394538006,40.255173070000026,1
Kerala,Kochi,Marine Drive,Apartment,2,470,24.21,5151.063829787234,2016,Fully Furnished,19.0,38,8,6.0,4.0,9,2,CCTV,"Garden, Clubhouse, Swimming Pool, Library, Playground",North-East,Individual,Available,19.0,0.5,5,2BHK,1,0.6666665925926009,0.57142848979593,2,9,0.07,33.95577740024701,40.255173070000026,0
Maharashtra,Nagpur,Sadar,Apartment,2,863,36.37,4214.368482039397,1991,Unfurnished,15.0,19,33,7.0,6.0,9,3,Gated Community,Clubhouse,North,Builder,Under Construction,22.0,0.7894736842105263,1,2BHK,0,0.7777776913580343,0.857142734693895,3,7,0.07,51.01080644555901,40.25517307000005,0
Maharashtra,Pune,Hinjewadi,Apartment,2,896,67.9,7578.125000000001,2019,Fully Furnished,25.0,43,5,6.0,5.0,5,0,CCTV,"Swimming Pool, Library, Garden, Playground, Clubhouse",South-West,Builder,Available,16.0,0.5813953488372093,5,2BHK,1,0.6666665925926009,0.7142856122449125,2,7,0.08,99.76737641472005,46.93280768000005,1
West Bengal,Kolkata,Rajarhat,Villa,5,1884,124.7,6618.895966029724,2008,Fully Furnished,13.0,21,16,6.0,2.0,1,0,CCTV,"Playground, Swimming Pool, Library, Garden, Clubhouse",North,Individual,Available,9.0,0.6190476190476191,5,4+BHK,1,0.6666665925926009,0.285714244897965,2,7,0.07,174.89820081829006,40.25517307000005,0
Telangana,Hyderabad,Gachibowli,House,2,635,48.2,7590.5511811023625,2008,Fully Furnished,0.0,2,16,5.0,4.0,5,3,Gated Community,"Clubhouse, Playground",South-East,Individual,Under Construction,14.0,0.0,2,2BHK,0,0.5555554938271674,0.57142848979593,3,8,0.08,70.82161330176002,46.932807680000046,0
Maharashtra,Nagpur,Hingna,Apartment,3,1342,29.25,2179.5827123695976,2000,Fully Furnished,6.0,17,24,6.0,2.0,5,1,Security Guard,"Library, Swimming Pool",West,Builder,Available,13.0,0.35294117647058826,2,3BHK,1,0.6666665925926009,0.285714244897965,1,4,0.07,41.02463812297501,40.25517307000005,1
Madhya Pradesh,Indore,Rau,Villa,2,692,23.05,3330.9248554913293,2021,Unfurnished,8.0,14,3,6.0,5.0,2,1,CCTV,"Gym, Library, Clubhouse, Playground, Garden, Swimming Pool",West,Individual,Available,13.0,0.5714285714285714,6,2BHK,1,0.6666665925926009,0.7142856122449125,2,9,0.07,32.32881739263501,40.25517307000004,1
Punjab,Chandigarh,Sector 17,Apartment,4,1696,80.14,4725.235849056604,2005,Fully Furnished,12.0,20,19,8.0,5.0,3,2,Gated Community,"Playground, Gym, Garden, Clubhouse, Library",North-West,Builder,Under Construction,16.0,0.6,5,4+BHK,0,0.8888887901234679,0.7142856122449125,3,10,0.07,112.40049569829803,40.25517307000004,1
Uttar Pradesh,Lucknow,Hazratganj,Villa,2,797,35.68,4476.787954830615,2006,Unfurnished,8.0,21,18,8.0,0.0,4,2,Gated Community,Clubhouse,North-West,Individual,Available,12.0,0.38095238095238093,1,2BHK,1,0.8888887901234679,0.0,3,6,0.07,50.04304575137601,40.25517307000004,0
Maharashtra,Pune,Kothrud,Villa,4,1520,87.06,5727.631578947368,2018,Semi Furnished,27.0,27,6,9.0,4.0,3,2,Gated Community,"Garden, Library, Clubhouse, Playground, Swimming Pool",North-East,Individual,Under Construction,16.0,1.0,5,4+BHK,0,0.9999998888889013,0.57142848979593,3,10,0.08,127.91970236620806,46.93280768000006,1
Madhya Pradesh,Bhopal,Misrod,Villa,2,887,35.63,4016.9109357384446,2009,Fully Furnished,21.0,30,15,9.0,1.0,3,0,Gated Community,"Playground, Garden, Library",South,Builder,Under Construction,13.0,0.7,3,2BHK,0,0.9999998888889013,0.1428571224489825,3,6,0.07,49.97291816484102,40.25517307000005,0
Uttar Pradesh,Noida,Sector 18,Apartment,1,404,19.48,4821.782178217822,2013,Semi Furnished,17.0,32,11,9.0,0.0,3,1,CCTV,Clubhouse,South-West,Individual,Available,12.0,0.53125,1,Studio/1BHK,1,0.9999998888889013,0.0,2,4,0.08,28.62251093606401,46.932807680000046,0
Tamil Nadu,Chennai,OMR,Apartment,3,1424,76.84,5396.067415730337,1993,Fully Furnished,14.0,20,31,7.0,2.0,2,1,Gated Community,"Gym, Garden, Playground, Clubhouse, Swimming Pool, Library",East,Agent,Sold,11.0,0.7,6,3BHK,0,0.7777776913580343,0.285714244897965,3,10,0.08,112.90316942131204,46.932807680000046,0
Madhya Pradesh,Indore,Palasia,Apartment,3,1089,44.18,4056.932966023875,1994,Semi Furnished,16.0,32,30,8.0,5.0,6,0,CCTV,Swimming Pool,South-East,Individual,Available,19.0,0.5,1,3BHK,1,0.8888887901234679,0.7142856122449125,2,3,0.07,61.96473546232602,40.25517307000005,1
Uttar Pradesh,Noida,Sector 78,Apartment,1,300,20.73,6910.0,2008,Fully Furnished,1.0,17,16,5.0,4.0,9,3,CCTV,"Gym, Clubhouse",North-East,Builder,Available,18.0,0.058823529411764705,2,Studio/1BHK,1,0.5555554938271674,0.57142848979593,2,7,0.08,30.459171032064013,46.93280768000006,1
Uttar Pradesh,Noida,Sector 62,House,2,797,36.83,4621.07904642409,2013,Semi Furnished,8.0,12,11,3.0,3.0,1,2,Gated Community,"Swimming Pool, Gym, Garden, Clubhouse, Library",South-West,Individual,Available,7.0,0.6666666666666666,5,2BHK,1,0.33333329629630043,0.4285713673469475,3,10,0.08,54.11535306854402,46.93280768000005,1
Maharashtra,Nagpur,Hingna,Apartment,3,1271,54.02,4250.196695515342,1990,Fully Furnished,12.0,15,34,8.0,4.0,2,3,Security Guard,"Library, Garden, Playground, Clubhouse, Gym",South-East,Individual,Under Construction,14.0,0.8,5,3BHK,0,0.8888887901234679,0.57142848979593,1,9,0.07,75.76584449241402,40.255173070000026,1
Maharashtra,Nagpur,Hingna,Apartment,1,371,13.95,3760.10781671159,1991,Unfurnished,20.0,28,33,1.0,0.0,6,3,Gated Community,"Playground, Library, Swimming Pool, Garden, Gym",North-West,Builder,Available,7.0,0.7142857142857143,5,Studio/1BHK,1,0.11111109876543349,0.0,3,11,0.07,19.565596643265003,40.25517307000003,0
Gujarat,Ahmedabad,Prahlad Nagar,Apartment,3,1469,57.95,3944.8604492852282,1999,Fully Furnished,13.0,16,25,7.0,0.0,1,2,CCTV,Clubhouse,West,Builder,Under Construction,8.0,0.8125,1,3BHK,0,0.7777776913580343,0.0,2,5,0.08,85.14756205056004,46.93280768000006,1
Madhya Pradesh,Bhopal,Arera Colony,Apartment,3,1381,41.76,3023.8957277335267,1995,Semi Furnished,8.0,22,29,1.0,0.0,7,3,Gated Community,"Garden, Clubhouse, Playground, Gym, Swimming Pool, Library",North-West,Builder,Under Construction,8.0,0.36363636363636365,6,3BHK,0,0.11111109876543349,0.0,3,12,0.07,58.57056027403201,40.25517307000003,0
Karnataka,Bangalore,HSR Layout,House,3,1121,81.03,7228.367528991971,2009,Fully Furnished,14.0,17,15,6.0,2.0,3,3,CCTV,"Library, Garden, Gym, Playground, Swimming Pool, Clubhouse",North-East,Agent,Available,11.0,0.8235294117647058,6,3BHK,1,0.6666665925926009,0.285714244897965,2,11,0.1,130.49962530000005,61.05100000000006,1
Madhya Pradesh,Bhopal,Misrod,Apartment,1,409,12.4,3031.7848410757947,2008,Fully Furnished,1.0,20,16,8.0,7.0,6,2,CCTV,"Playground, Garden, Swimming Pool, Clubhouse",West,Individual,Available,21.0,0.05,4,Studio/1BHK,1,0.8888887901234679,0.9999998571428775,2,8,0.07,17.391641460680006,40.25517307000005,1
Uttar Pradesh,Lucknow,Hazratganj,House,3,929,25.75,2771.7976318622173,2018,Fully Furnished,26.0,45,6,9.0,1.0,3,3,Security Guard,"Playground, Library",South-West,Individual,Available,13.0,0.5777777777777777,2,3BHK,1,0.9999998888889013,0.1428571224489825,1,6,0.07,36.11570706552501,40.25517307000003,1
Telangana,Hyderabad,Gachibowli,Apartment,1,557,31.26,5612.208258527828,2013,Unfurnished,1.0,9,11,3.0,6.0,6,1,Gated Community,"Playground, Garden, Library, Clubhouse, Swimming Pool, Gym",North-West,Individual,Available,15.0,0.1111111111111111,6,Studio/1BHK,1,0.33333329629630043,0.857142734693895,3,10,0.08,45.93119568076802,46.93280768000006,1
Gujarat,Ahmedabad,Prahlad Nagar,Studio,2,697,24.81,3559.5408895265423,1998,Semi Furnished,20.0,21,26,7.0,0.0,4,1,Security Guard,Garden,South-East,Individual,Sold,11.0,0.9523809523809523,1,2BHK,0,0.7777776913580343,0.0,1,3,0.08,36.45402958540801,46.932807680000046,0
Karnataka,Mysore,Saraswathipuram,Penthouse,3,1229,53.19,4327.908868999187,2021,Fully Furnished,4.0,15,3,6.0,1.0,9,3,Security Guard,"Library, Swimming Pool, Garden",South-West,Agent,Available,16.0,0.26666666666666666,3,3BHK,1,0.6666665925926009,0.1428571224489825,1,7,0.07,74.60172655593301,40.255173070000026,1
West Bengal,Kolkata,Behala,Villa,4,1561,70.49,4515.6950672645735,1994,Fully Furnished,15.0,22,30,9.0,0.0,3,3,CCTV,Library,South-East,Builder,Under Construction,12.0,0.6818181818181818,1,4+BHK,0,0.9999998888889013,0.0,2,6,0.07,98.86587149704302,40.25517307000003,0
Maharashtra,Nagpur,Hingna,House,2,576,27.09,4703.125,2010,Semi Furnished,12.0,15,14,2.0,3.0,5,2,CCTV,"Clubhouse, Playground, Swimming Pool",West,Builder,Available,10.0,0.8,3,2BHK,1,0.22222219753086697,0.4285713673469475,2,7,0.07,37.99512638466301,40.25517307000004,0
Punjab,Chandigarh,Mohali,Apartment,2,925,50.39,5447.5675675675675,2006,Semi Furnished,9.0,13,18,0.0,4.0,6,3,CCTV,"Playground, Garden, Library, Swimming Pool",North-East,Individual,Available,10.0,0.6923076923076923,4,2BHK,1,0.0,0.57142848979593,2,9,0.07,70.67458170997303,40.25517307000005,0
Uttar Pradesh,Lucknow,Indiranagar,Studio,3,1041,33.37,3205.571565802113,2013,Fully Furnished,6.0,19,11,7.0,5.0,1,3,Security Guard,Clubhouse,North,Agent,Under Construction,13.0,0.3157894736842105,1,3BHK,0,0.7777776913580343,0.7142856122449125,1,5,0.07,46.803151253459006,40.255173070000026,1
West Bengal,Kolkata,New Town,House,2,722,47.05,6516.620498614959,2016,Unfurnished,2.0,2,8,8.0,2.0,7,0,CCTV,"Garden, Swimming Pool, Library, Playground",West,Builder,Under Construction,17.0,1.0,4,2BHK,0,0.8888887901234679,0.285714244897965,2,6,0.07,65.99005892943501,40.255173070000026,0
Uttar Pradesh,Noida,Sector 137,Penthouse,3,1327,56.57,4262.999246420497,2007,Semi Furnished,23.0,23,17,4.0,3.0,9,2,Gated Community,"Library, Clubhouse, Garden, Playground, Gym, Swimming Pool",North-West,Individual,Under Construction,16.0,1.0,6,3BHK,0,0.44444439506173394,0.4285713673469475,3,11,0.08,83.11988930457603,46.93280768000006,1
Karnataka,Bangalore,Koramangala,Villa,5,1854,167.41,9029.665587918014,2011,Semi Furnished,28.0,45,13,3.0,3.0,6,3,CCTV,"Library, Gym, Swimming Pool, Clubhouse",North-West,Agent,Available,12.0,0.6222222222222222,4,4+BHK,1,0.33333329629630043,0.4285713673469475,2,9,0.1,269.6154791000001,61.051000000000045,1
Uttar Pradesh,Noida,Sector 62,Apartment,2,651,33.83,5196.6205837173575,2017,Unfurnished,22.0,23,7,0.0,3.0,7,1,Gated Community,Clubhouse,South,Builder,Available,10.0,0.9565217391304348,1,2BHK,1,0.0,0.4285713673469475,3,5,0.08,49.70736883814401,46.932807680000046,0
Delhi,Delhi,Saket,Apartment,3,1024,90.64,8851.5625,2009,Semi Furnished,14.0,29,15,3.0,2.0,4,1,Security Guard,Garden,North,Builder,Available,9.0,0.4827586206896552,1,3BHK,1,0.33333329629630043,0.285714244897965,1,3,0.1,145.97662640000004,61.051000000000045,1
Punjab,Chandigarh,Mohali,Apartment,4,1606,83.21,5181.195516811955,2005,Semi Furnished,0.0,19,19,7.0,7.0,9,1,Gated Community,"Garden, Swimming Pool, Library, Playground",South-West,Builder,Available,23.0,0.0,4,4+BHK,1,0.7777776913580343,0.9999998571428775,3,8,0.07,116.70632951154703,40.25517307000004,1
Gujarat,Ahmedabad,Thaltej,Studio,1,645,22.77,3530.232558139535,2008,Unfurnished,9.0,27,16,8.0,7.0,8,1,CCTV,"Playground, Swimming Pool, Library, Garden, Clubhouse",North-West,Agent,Under Construction,23.0,0.3333333333333333,5,Studio/1BHK,0,0.8888887901234679,0.9999998571428775,2,8,0.08,33.456600308736014,46.93280768000007,1
Kerala,Kochi,Edapally,Apartment,2,799,50.79,6356.695869837296,1997,Semi Furnished,20.0,24,27,0.0,0.0,1,2,Security Guard,Playground,East,Builder,Sold,1.0,0.8333333333333334,1,2BHK,0,0.0,0.0,1,4,0.07,71.23560240225302,40.25517307000005,0
Kerala,Kochi,Aluva,Villa,2,947,52.94,5590.285110876452,2007,Unfurnished,8.0,13,17,3.0,4.0,3,1,CCTV,"Playground, Garden, Clubhouse, Gym, Library",North-East,Individual,Available,10.0,0.6153846153846154,5,2BHK,1,0.33333329629630043,0.57142848979593,2,8,0.07,74.25108862325801,40.25517307000003,0
Karnataka,Bangalore,HSR Layout,Apartment,2,598,47.34,7916.387959866221,2020,Unfurnished,19.0,27,4,5.0,2.0,1,3,CCTV,"Clubhouse, Swimming Pool, Playground, Garden, Library",West,Individual,Available,8.0,0.7037037037037037,5,2BHK,1,0.5555554938271674,0.285714244897965,2,10,0.1,76.24154340000003,61.051000000000045,0
West Bengal,Kolkata,Rajarhat,Apartment,5,1945,131.47,6759.383033419023,1991,Semi Furnished,18.0,32,33,1.0,4.0,1,0,Gated Community,"Gym, Swimming Pool, Clubhouse, Library, Garden, Playground",South-West,Individual,Sold,6.0,0.5625,6,4+BHK,0,0.11111109876543349,0.57142848979593,3,9,0.07,184.39347603512905,40.25517307000005,0
Rajasthan,Jaipur,Vaishali Nagar,Studio,3,1154,43.81,3796.360485268631,2021,Semi Furnished,20.0,33,3,1.0,3.0,7,3,Gated Community,Clubhouse,North-West,Builder,Available,11.0,0.6060606060606061,1,3BHK,1,0.11111109876543349,0.4285713673469475,3,7,0.07,61.44579132196702,40.25517307000005,1
Telangana,Hyderabad,Gachibowli,House,2,610,31.97,5240.983606557377,2004,Semi Furnished,26.0,35,20,2.0,2.0,7,2,CCTV,"Clubhouse, Playground, Library",South-West,Builder,Under Construction,11.0,0.7428571428571429,3,2BHK,0,0.22222219753086697,0.285714244897965,2,7,0.08,46.97441861529602,46.93280768000006,0
Karnataka,Bangalore,Koramangala,Villa,4,1361,100.87,7411.462160176341,2000,Semi Furnished,24.0,26,24,0.0,6.0,9,2,CCTV,"Clubhouse, Playground, Library, Gym, Garden, Swimming Pool",East,Individual,Available,15.0,0.9230769230769231,6,4+BHK,1,0.0,0.857142734693895,2,10,0.1,162.45214370000005,61.051000000000045,1
Gujarat,Ahmedabad,Motera,Apartment,3,1163,56.46,4854.686156491832,1994,Fully Furnished,28.0,36,30,7.0,1.0,1,2,Gated Community,Clubhouse,North-East,Builder,Available,9.0,0.7777777777777778,1,3BHK,1,0.7777776913580343,0.1428571224489825,3,6,0.08,82.95826321612803,46.93280768000005,1
